sentence,audio_path,status
"Truisms are true, hold on to that!",english/english-sample1384.wav,pending
"The solid world exists, its laws do not change.",english/english-sample1385.wav,pending
"Stones are hard, water is wet, objects unsupported fall towards the earth’s centre.",english/english-sample1386.wav,pending
"With the feeling that he was speaking to O’Brien, and also that he was setting forth an important axiom, he wrote:",english/english-sample1387.wav,pending
Freedom is the freedom to say that two plus two make four.,english/english-sample1388.wav,pending
"If that is granted, all else follows.",english/english-sample1389.wav,pending
"From somewhere at the bottom of a passage the smell of roasting coffee—real coffee, not Victory Coffee—came floating out into the street.",english/english-sample1390.wav,pending
Winston paused involuntarily.,english/english-sample1391.wav,pending
For perhaps two seconds he was back in the half-forgotten world of his childhood.,english/english-sample1392.wav,pending
"Then a door banged, seeming to cut off the smell as abruptly as though it had been a sound.",english/english-sample1393.wav,pending
"He had walked several kilometres over pavements, and his varicose ulcer was throbbing.",english/english-sample1394.wav,pending
This was the second time in three weeks that he had missed an evening at the Community Centre:,english/english-sample1395.wav,pending
"a rash act, since you could be certain that the number of your attendances at the Centre was carefully checked.",english/english-sample1396.wav,pending
"In principle a Party member had no spare time, and was never alone except in bed.",english/english-sample1397.wav,pending
"It was assumed that when he was not working, eating, or sleeping he would be taking part in some kind of communal recreation:",english/english-sample1398.wav,pending
"to do anything that suggested a taste for solitude, even to go for a walk by yourself, was always slightly dangerous.",english/english-sample1399.wav,pending
There was a word for it in Newspeak:,english/english-sample1400.wav,pending
"ownlife, it was called, meaning individualism and eccentricity.",english/english-sample1401.wav,pending
But this evening as he came out of the Ministry the balminess of the April air had tempted him.,english/english-sample1402.wav,pending
"The sky was a warmer blue than he had seen it that year, and suddenly the long, noisy evening at the Centre, the boring, exhausting games, the lectures, the creaking camaraderie oiled by gin, had seemed intolerable.",english/english-sample1403.wav,pending
"On impulse he had turned away from the bus-stop and wandered off into the labyrinth of London, first south, then east, then north again, losing himself among unknown streets and hardly bothering in which direction he was going.",english/english-sample1404.wav,pending
"“If there is hope,”",english/english-sample1405.wav,pending
"he had written in the diary, “it lies in the proles.”",english/english-sample1406.wav,pending
"The words kept coming back to him, statement of a mystical truth and a palpable absurdity.",english/english-sample1407.wav,pending
"He was somewhere in the vague, brown-coloured slums to the north and east of what had once been Saint Pancras Station.",english/english-sample1408.wav,pending
He was walking up a cobbled street of little two-storey houses with battered doorways which gave straight on the pavement and which were somehow curiously suggestive of ratholes.,english/english-sample1409.wav,pending
There were puddles of filthy water here and there among the cobbles.,english/english-sample1410.wav,pending
"In and out of the dark doorways, and down narrow alley-ways that branched off on either side, people swarmed in astonishing numbers—girls in full bloom, with crudely lipsticked mouths, and youths who chased the girls, and swollen waddling women who showed you what the girls would be like in ten years’ time, and old bent creatures shuffling along on splayed feet, and ragged barefooted children who played in the puddles and then scattered at angry yells from their mothers.",english/english-sample1411.wav,pending
Perhaps a quarter of the windows in the street were broken and boarded up.,english/english-sample1412.wav,pending
Most of the people paid no attention to Winston; a few eyed him with a sort of guarded curiosity.,english/english-sample1413.wav,pending
Two monstrous women with brick-red forearms folded across their aprons were talking outside a doorway.,english/english-sample1414.wav,pending
Winston caught scraps of conversation as he approached.,english/english-sample1415.wav,pending
"“‘Yes,’ I says to ’er, ‘that’s all very well,’ I says.",english/english-sample1416.wav,pending
‘But if you’d of been in my place you’d of done the same as what I done.,english/english-sample1417.wav,pending
"It’s easy to criticize,’ I says, ‘but you ain’t got the same problems as what I got.’”",english/english-sample1418.wav,pending
"“Ah,”",english/english-sample1419.wav,pending
"said the other, “that’s jest it.",english/english-sample1420.wav,pending
That’s jest where it is.”,english/english-sample1421.wav,pending
The strident voices stopped abruptly.,english/english-sample1422.wav,pending
The women studied him in hostile silence as he went past.,english/english-sample1423.wav,pending
"But it was not hostility, exactly; merely a kind of wariness, a momentary stiffening, as at the passing of some unfamiliar animal.",english/english-sample1424.wav,pending
The blue overalls of the Party could not be a common sight in a street like this.,english/english-sample1425.wav,pending
"Indeed, it was unwise to be seen in such places, unless you had definite business there.",english/english-sample1426.wav,pending
The patrols might stop you if you happened to run into them.,english/english-sample1427.wav,pending
"‘May I see your papers, comrade?",english/english-sample1428.wav,pending
What are you doing here?,english/english-sample1429.wav,pending
What time did you leave work?,english/english-sample1430.wav,pending
Is this your usual way home?’—and so on and so forth.,english/english-sample1431.wav,pending
Not that there was any rule against walking home by an unusual route:,english/english-sample1432.wav,pending
but it was enough to draw attention to you if the Thought Police heard about it.,english/english-sample1433.wav,pending
Suddenly the whole street was in commotion.,english/english-sample1434.wav,pending
There were yells of warning from all sides.,english/english-sample1435.wav,pending
People were shooting into the doorways like rabbits.,english/english-sample1436.wav,pending
"A young woman leapt out of a doorway a little ahead of Winston, grabbed up a tiny child playing in a puddle, whipped her apron round it, and leapt back again, all in one movement.",english/english-sample1437.wav,pending
"At the same instant a man in a concertina-like black suit, who had emerged from a side alley, ran towards Winston, pointing excitedly to the sky.",english/english-sample1438.wav,pending
“Steamer!”,english/english-sample1439.wav,pending
he yelled.,english/english-sample1440.wav,pending
"“Look out, guv’nor!",english/english-sample1441.wav,pending
Bang over’ead!,english/english-sample1442.wav,pending
Lay down quick!”,english/english-sample1443.wav,pending
“Steamer”,english/english-sample1444.wav,pending
"was a nickname which, for some reason, the proles applied to rocket bombs.",english/english-sample1445.wav,pending
Winston promptly flung himself on his face.,english/english-sample1446.wav,pending
The proles were nearly always right when they gave you a warning of this kind.,english/english-sample1447.wav,pending
"They seemed to possess some kind of instinct which told them several seconds in advance when a rocket was coming, although the rockets supposedly travelled faster than sound.",english/english-sample1448.wav,pending
Winston clasped his forearms above his head.,english/english-sample1449.wav,pending
There was a roar that seemed to make the pavement heave; a shower of light objects pattered on to his back.,english/english-sample1450.wav,pending
When he stood up he found that he was covered with fragments of glass from the nearest window.,english/english-sample1451.wav,pending
He walked on.,english/english-sample1452.wav,pending
The bomb had demolished a group of houses 200 metres up the street.,english/english-sample1453.wav,pending
"A black plume of smoke hung in the sky, and below it a cloud of plaster dust in which a crowd was already forming around the ruins.",english/english-sample1454.wav,pending
"There was a little pile of plaster lying on the pavement ahead of him, and in the middle of it he could see a bright red streak.",english/english-sample1455.wav,pending
When he got up to it he saw that it was a human hand severed at the wrist.,english/english-sample1456.wav,pending
"Apart from the bloody stump, the hand was so completely whitened as to resemble a plaster cast.",english/english-sample1457.wav,pending
"He kicked the thing into the gutter, and then, to avoid the crowd, turned down a side-street to the right.",english/english-sample1458.wav,pending
"Within three or four minutes he was out of the area which the bomb had affected, and the sordid swarming life of the streets was going on as though nothing had happened.",english/english-sample1459.wav,pending
"It was nearly twenty hours, and the drinking-shops which the proles frequented (“pubs”, they called them) were choked with customers.",english/english-sample1460.wav,pending
"From their grimy swing doors, endlessly opening and shutting, there came forth a smell of urine, sawdust, and sour beer.",english/english-sample1461.wav,pending
"In an angle formed by a projecting house-front three men were standing very close together, the middle one of them holding a folded-up newspaper which the other two were studying over his shoulder.",english/english-sample1462.wav,pending
"Even before he was near enough to make out the expression on their faces, Winston could see absorption in every line of their bodies.",english/english-sample1463.wav,pending
It was obviously some serious piece of news that they were reading.,english/english-sample1464.wav,pending
He was a few paces away from them when suddenly the group broke up and two of the men were in violent altercation.,english/english-sample1465.wav,pending
For a moment they seemed almost on the point of blows.,english/english-sample1466.wav,pending
“Can’t you bleeding well listen to what I say?,english/english-sample1467.wav,pending
I tell you no number ending in seven ain’t won for over fourteen months!”,english/english-sample1468.wav,pending
"“Yes, it ’as, then!”",english/english-sample1469.wav,pending
"“No, it ’as not!",english/english-sample1470.wav,pending
Back ’ome I got the ’ole lot of ’em for over two years wrote down on a piece of paper.,english/english-sample1471.wav,pending
I takes ’em down reg’lar as the clock.,english/english-sample1472.wav,pending
"An’ I tell you, no number ending in seven—”",english/english-sample1473.wav,pending
"“Yes, a seven ’as won!",english/english-sample1474.wav,pending
I could pretty near tell you the bleeding number.,english/english-sample1475.wav,pending
"Four oh seven, it ended in.",english/english-sample1476.wav,pending
It were in February—second week in February.”,english/english-sample1477.wav,pending
“February your grandmother!,english/english-sample1478.wav,pending
I got it all down in black and white.,english/english-sample1479.wav,pending
"An’ I tell you, no number—”",english/english-sample1480.wav,pending
"“Oh, pack it in!”",english/english-sample1481.wav,pending
said the third man.,english/english-sample1482.wav,pending
They were talking about the Lottery.,english/english-sample1483.wav,pending
Winston looked back when he had gone thirty metres.,english/english-sample1484.wav,pending
"They were still arguing, with vivid, passionate faces.",english/english-sample1485.wav,pending
"The Lottery, with its weekly pay-out of enormous prizes, was the one public event to which the proles paid serious attention.",english/english-sample1486.wav,pending
It was probable that there were some millions of proles for whom the Lottery was the principal if not the only reason for remaining alive.,english/english-sample1487.wav,pending
"It was their delight, their folly, their anodyne, their intellectual stimulant.",english/english-sample1488.wav,pending
"Where the Lottery was concerned, even people who could barely read and write seemed capable of intricate calculations and staggering feats of memory.",english/english-sample1489.wav,pending
"There was a whole tribe of men who made a living simply by selling systems, forecasts, and lucky amulets.",english/english-sample1490.wav,pending
"Winston had nothing to do with the running of the Lottery, which was managed by the Ministry of Plenty, but he was aware (indeed everyone in the party was aware) that the prizes were largely imaginary.",english/english-sample1491.wav,pending
"Only small sums were actually paid out, the winners of the big prizes being non-existent persons.",english/english-sample1492.wav,pending
"In the absence of any real intercommunication between one part of Oceania and another, this was not difficult to arrange.",english/english-sample1493.wav,pending
"“I arst you civil enough, didn’t I?”",english/english-sample1494.wav,pending
"said the old man, straightening his shoulders pugnaciously.",english/english-sample1495.wav,pending
“You telling me you ain’t got a pint mug in the ’ole bleeding boozer?”,english/english-sample1496.wav,pending
“And what in hell’s name is a pint?”,english/english-sample1497.wav,pending
"said the barman, leaning forward with the tips of his fingers on the counter.",english/english-sample1498.wav,pending
“Ark at ’im!,english/english-sample1499.wav,pending
Calls ’isself a barman and don’t know what a pint is!,english/english-sample1500.wav,pending
"Why, a pint’s the ’alf of a quart, and there’s four quarts to the gallon.",english/english-sample1501.wav,pending
"’Ave to teach you the A, B, C next.”",english/english-sample1502.wav,pending
"“Never heard of ’em,”",english/english-sample1503.wav,pending
said the barman shortly.,english/english-sample1504.wav,pending
“Litre and half litre—that’s all we serve.,english/english-sample1505.wav,pending
There’s the glasses on the shelf in front of you.”,english/english-sample1506.wav,pending
"“I likes a pint,”",english/english-sample1507.wav,pending
persisted the old man.,english/english-sample1508.wav,pending
“You could ’a drawed me off a pint easy enough.,english/english-sample1509.wav,pending
We didn’t ’ave these bleeding litres when I was a young man.”,english/english-sample1510.wav,pending
"“When you were a young man we were all living in the treetops,”",english/english-sample1511.wav,pending
"said the barman, with a glance at the other customers.",english/english-sample1512.wav,pending
"There was a shout of laughter, and the uneasiness caused by Winston’s entry seemed to disappear.",english/english-sample1513.wav,pending
The old man’s white-stubbled face had flushed pink.,english/english-sample1514.wav,pending
"He turned away, muttering to himself, and bumped into Winston.",english/english-sample1515.wav,pending
Winston caught him gently by the arm.,english/english-sample1516.wav,pending
“May I offer you a drink?”,english/english-sample1517.wav,pending
he said.,english/english-sample1518.wav,pending
"“You’re a gent,”",english/english-sample1519.wav,pending
"said the other, straightening his shoulders again.",english/english-sample1520.wav,pending
He appeared not to have noticed Winston’s blue overalls.,english/english-sample1521.wav,pending
“Pint!”,english/english-sample1522.wav,pending
he added aggressively to the barman.,english/english-sample1523.wav,pending
“Pint of wallop.”,english/english-sample1524.wav,pending
The barman swished two half-litres of dark-brown beer into thick glasses which he had rinsed in a bucket under the counter.,english/english-sample1525.wav,pending
Beer was the only drink you could get in prole pubs.,english/english-sample1526.wav,pending
"The proles were supposed not to drink gin, though in practice they could get hold of it easily enough.",english/english-sample1527.wav,pending
"The game of darts was in full swing again, and the knot of men at the bar had begun talking about lottery tickets.",english/english-sample1528.wav,pending
Winston’s presence was forgotten for a moment.,english/english-sample1529.wav,pending
There was a deal table under the window where he and the old man could talk without fear of being overheard.,english/english-sample1530.wav,pending
"It was horribly dangerous, but at any rate there was no telescreen in the room, a point he had made sure of as soon as he came in.",english/english-sample1531.wav,pending
"“’E could ’a drawed me off a pint,”",english/english-sample1532.wav,pending
grumbled the old man as he settled down behind a glass.,english/english-sample1533.wav,pending
“A ’alf litre ain’t enough.,english/english-sample1534.wav,pending
It don’t satisfy.,english/english-sample1535.wav,pending
And a ’ole litre’s too much.,english/english-sample1536.wav,pending
It starts my bladder running.,english/english-sample1537.wav,pending
Let alone the price.”,english/english-sample1538.wav,pending
"“You must have seen great changes since you were a young man,”",english/english-sample1539.wav,pending
said Winston tentatively.,english/english-sample1540.wav,pending
"The old man’s pale blue eyes moved from the darts board to the bar, and from the bar to the door of the Gents, as though it were in the bar-room that he expected the changes to have occurred.",english/english-sample1541.wav,pending
"“The beer was better,”",english/english-sample1542.wav,pending
he said finally.,english/english-sample1543.wav,pending
“And cheaper!,english/english-sample1544.wav,pending
"When I was a young man, mild beer—wallop we used to call it—was fourpence a pint.",english/english-sample1545.wav,pending
"That was before the war, of course.”",english/english-sample1546.wav,pending
“Which war was that?”,english/english-sample1547.wav,pending
said Winston.,english/english-sample1548.wav,pending
"“It’s all wars,”",english/english-sample1549.wav,pending
said the old man vaguely.,english/english-sample1550.wav,pending
"He took up his glass, and his shoulders straightened again.",english/english-sample1551.wav,pending
“’Ere’s wishing you the very best of ’ealth!”,english/english-sample1552.wav,pending
"In his lean throat the sharp-pointed Adam’s apple made a surprisingly rapid up-and-down movement, and the beer vanished.",english/english-sample1553.wav,pending
Winston went to the bar and came back with two more half-litres.,english/english-sample1554.wav,pending
The old man appeared to have forgotten his prejudice against drinking a full litre.,english/english-sample1555.wav,pending
"“You are very much older than I am,”",english/english-sample1556.wav,pending
said Winston.,english/english-sample1557.wav,pending
“You must have been a grown man before I was born.,english/english-sample1558.wav,pending
"You can remember what it was like in the old days, before the Revolution.",english/english-sample1559.wav,pending
People of my age don’t really know anything about those times.,english/english-sample1560.wav,pending
"We can only read about them in books, and what it says in the books may not be true.",english/english-sample1561.wav,pending
I should like your opinion on that.,english/english-sample1562.wav,pending
The history books say that life before the Revolution was completely different from what it is now.,english/english-sample1563.wav,pending
"There was the most terrible oppression, injustice, poverty worse than anything we can imagine.",english/english-sample1564.wav,pending
"Here in London, the great mass of the people never had enough to eat from birth to death.",english/english-sample1565.wav,pending
Half of them hadn’t even boots on their feet.,english/english-sample1566.wav,pending
"They worked twelve hours a day, they left school at nine, they slept ten in a room.",english/english-sample1567.wav,pending
"And at the same time there were a very few people, only a few thousands—the capitalists, they were called—who were rich and powerful.",english/english-sample1568.wav,pending
They owned everything that there was to own.,english/english-sample1569.wav,pending
"They lived in great gorgeous houses with thirty servants, they rode about in motor-cars and four-horse carriages, they drank champagne, they wore top hats—”",english/english-sample1570.wav,pending
The old man brightened suddenly.,english/english-sample1571.wav,pending
“Top ’ats!”,english/english-sample1572.wav,pending
he said.,english/english-sample1573.wav,pending
“Funny you should mention ’em.,english/english-sample1574.wav,pending
"The same thing come into my ’ead only yesterday, I dono why.",english/english-sample1575.wav,pending
"I was jest thinking, I ain’t seen a top ’at in years.",english/english-sample1576.wav,pending
"Gorn right out, they ’ave.",english/english-sample1577.wav,pending
The last time I wore one was at my sister-in-law’s funeral.,english/english-sample1578.wav,pending
"And that was—well, I couldn’t give you the date, but it must’a been fifty years ago.",english/english-sample1579.wav,pending
"Of course it was only ’ired for the occasion, you understand.”",english/english-sample1580.wav,pending
"“It isn’t very important about the top hats,”",english/english-sample1581.wav,pending
said Winston patiently.,english/english-sample1582.wav,pending
"“The point is, these capitalists—they and a few lawyers and priests and so forth who lived on them—were the lords of the earth.",english/english-sample1583.wav,pending
Everything existed for their benefit.,english/english-sample1584.wav,pending
"You—the ordinary people, the workers—were their slaves.",english/english-sample1585.wav,pending
They could do what they liked with you.,english/english-sample1586.wav,pending
They could ship you off to Canada like cattle.,english/english-sample1587.wav,pending
They could sleep with your daughters if they chose.,english/english-sample1588.wav,pending
They could order you to be flogged with something called a cat-o’-nine tails.,english/english-sample1589.wav,pending
You had to take your cap off when you passed them.,english/english-sample1590.wav,pending
Every capitalist went about with a gang of lackeys who—”,english/english-sample1591.wav,pending
The old man brightened again.,english/english-sample1592.wav,pending
“Lackeys!”,english/english-sample1593.wav,pending
he said.,english/english-sample1594.wav,pending
“Now there’s a word I ain’t ’eard since ever so long.,english/english-sample1595.wav,pending
Lackeys!,english/english-sample1596.wav,pending
"That reg’lar takes me back, that does.",english/english-sample1597.wav,pending
"I recollect oh, donkey’s years ago—I used to sometimes go to ’Yde Park of a Sunday afternoon to ’ear the blokes making speeches.",english/english-sample1598.wav,pending
"Salvation Army, Roman Catholics, Jews, Indians—all sorts there was.",english/english-sample1599.wav,pending
"And there was one bloke—well, I couldn’t give you ’is name, but a real powerful speaker ’e was.",english/english-sample1600.wav,pending
’E didn’t ’alf give it ’em!,english/english-sample1601.wav,pending
"‘Lackeys!’ ’e says, ‘lackeys of the bourgeoisie!",english/english-sample1602.wav,pending
Flunkies of the ruling class!’ Parasites—that was another of them.,english/english-sample1603.wav,pending
And ’yenas—’e definitely called ’em ’yenas.,english/english-sample1604.wav,pending
"Of course ’e was referring to the Labour Party, you understand.”",english/english-sample1605.wav,pending
"He lit another lamp, and, with bowed back, led the way slowly up the steep and worn stairs and along a tiny passage, into a room which did not give on the street but looked out on a cobbled yard and a forest of chimney-pots.",english/english-sample1606.wav,pending
Winston noticed that the furniture was still arranged as though the room were meant to be lived in.,english/english-sample1607.wav,pending
"There was a strip of carpet on the floor, a picture or two on the walls, and a deep, slatternly arm-chair drawn up to the fireplace.",english/english-sample1608.wav,pending
An old-fashioned glass clock with a twelve-hour face was ticking away on the mantelpiece.,english/english-sample1609.wav,pending
"Under the window, and occupying nearly a quarter of the room, was an enormous bed with the mattress still on it.",english/english-sample1610.wav,pending
"“We lived here till my wife died,”",english/english-sample1611.wav,pending
said the old man half apologetically.,english/english-sample1612.wav,pending
“I’m selling the furniture off by little and little.,english/english-sample1613.wav,pending
"Now that’s a beautiful mahogany bed, or at least it would be if you could get the bugs out of it.",english/english-sample1614.wav,pending
But I dare say you’d find it a little bit cumbersome.”,english/english-sample1615.wav,pending
"He was holding the lamp high up, so as to illuminate the whole room, and in the warm dim light the place looked curiously inviting.",english/english-sample1616.wav,pending
"The thought flitted through Winston’s mind that it would probably be quite easy to rent the room for a few dollars a week, if he dared to take the risk.",english/english-sample1617.wav,pending
"It was a wild, impossible notion, to be abandoned as soon as thought of; but the room had awakened in him a sort of nostalgia, a sort of ancestral memory.",english/english-sample1618.wav,pending
"It seemed to him that he knew exactly what it felt like to sit in a room like this, in an arm-chair beside an open fire with your feet in the fender and a kettle on the hob; utterly alone, utterly secure, with nobody watching you, no voice pursuing you, no sound except the singing of the kettle and the friendly ticking of the clock.",english/english-sample1619.wav,pending
“There’s no telescreen!”,english/english-sample1620.wav,pending
he could not help murmuring.,english/english-sample1621.wav,pending
"“Ah,”",english/english-sample1622.wav,pending
"said the old man, “I never had one of those things.",english/english-sample1623.wav,pending
Too expensive.,english/english-sample1624.wav,pending
"And I never seemed to feel the need of it, somehow.",english/english-sample1625.wav,pending
Now that’s a nice gateleg table in the corner there.,english/english-sample1626.wav,pending
Though of course you’d have to put new hinges on it if you wanted to use the flaps.”,english/english-sample1627.wav,pending
"There was a small bookcase in the other corner, and Winston had already gravitated towards it.",english/english-sample1628.wav,pending
It contained nothing but rubbish.,english/english-sample1629.wav,pending
The hunting-down and destruction of books had been done with the same thoroughness in the prole quarters as everywhere else.,english/english-sample1630.wav,pending
It was very unlikely that there existed anywhere in Oceania a copy of a book printed earlier than 1960.,english/english-sample1631.wav,pending
"The old man, still carrying the lamp, was standing in front of a picture in a rosewood frame which hung on the other side of the fireplace, opposite the bed.",english/english-sample1632.wav,pending
"“Now, if you happen to be interested in old prints at all—”",english/english-sample1633.wav,pending
he began delicately.,english/english-sample1634.wav,pending
Winston came across to examine the picture.,english/english-sample1635.wav,pending
"It was a steel engraving of an oval building with rectangular windows, and a small tower in front.",english/english-sample1636.wav,pending
"There was a railing running round the building, and at the rear end there was what appeared to be a statue.",english/english-sample1637.wav,pending
Winston gazed at it for some moments.,english/english-sample1638.wav,pending
"It seemed vaguely familiar, though he did not remember the statue.",english/english-sample1639.wav,pending
"“The frame’s fixed to the wall,”",english/english-sample1640.wav,pending
"said the old man, “but I could unscrew it for you, I dare say.”",english/english-sample1641.wav,pending
"“I know that building,”",english/english-sample1642.wav,pending
said Winston finally.,english/english-sample1643.wav,pending
“It’s a ruin now.,english/english-sample1644.wav,pending
It’s in the middle of the street outside the Palace of Justice.”,english/english-sample1645.wav,pending
“That’s right.,english/english-sample1646.wav,pending
Outside the Law Courts.,english/english-sample1647.wav,pending
"It was bombed in—oh, many years ago.",english/english-sample1648.wav,pending
"It was a church at one time, St.",english/english-sample1649.wav,pending
"Clement’s Danes, its name was.”",english/english-sample1650.wav,pending
"He smiled apologetically, as though conscious of saying something slightly ridiculous, and added:",english/english-sample1651.wav,pending
"“Oranges and lemons, say the bells of St.",english/english-sample1652.wav,pending
Clement’s!”,english/english-sample1653.wav,pending
“What’s that?”,english/english-sample1654.wav,pending
said Winston.,english/english-sample1655.wav,pending
"“Oh—‘Oranges and lemons, say the bells of St.",english/english-sample1656.wav,pending
Clement’s.’ That was a rhyme we had when I was a little boy.,english/english-sample1657.wav,pending
"How it goes on I don’t remember, but I do know it ended up, ‘Here comes a candle to light you to bed, Here comes a chopper to chop off your head.’ It was a kind of a dance.",english/english-sample1658.wav,pending
"They held out their arms for you to pass under, and when they came to ‘Here comes a chopper to chop off your head’ they brought their arms down and caught you.",english/english-sample1659.wav,pending
It was just names of churches.,english/english-sample1660.wav,pending
"All the London churches were in it—all the principal ones, that is.”",english/english-sample1661.wav,pending
Winston wondered vaguely to what century the church belonged.,english/english-sample1662.wav,pending
It was always difficult to determine the age of a London building.,english/english-sample1663.wav,pending
"Anything large and impressive, if it was reasonably new in appearance, was automatically claimed as having been built since the Revolution, while anything that was obviously of earlier date was ascribed to some dim period called the Middle Ages.",english/english-sample1664.wav,pending
The centuries of capitalism were held to have produced nothing of any value.,english/english-sample1665.wav,pending
One could not learn history from architecture any more than one could learn it from books.,english/english-sample1666.wav,pending
"Statues, inscriptions, memorial stones, the names of streets—anything that might throw light upon the past had been systematically altered.",english/english-sample1667.wav,pending
"“I never knew it had been a church,”",english/english-sample1668.wav,pending
he said.,english/english-sample1669.wav,pending
"“There’s a lot of them left, really,”",english/english-sample1670.wav,pending
"said the old man, “though they’ve been put to other uses.",english/english-sample1671.wav,pending
"Now, how did that rhyme go?",english/english-sample1672.wav,pending
Ah!,english/english-sample1673.wav,pending
I’ve got it!,english/english-sample1674.wav,pending
"‘Oranges and lemons, say the bells of St.",english/english-sample1675.wav,pending
"Clement’s, You owe me three farthings, say the bells of St.",english/english-sample1676.wav,pending
"Martin’s—’ there, now, that’s as far as I can get.",english/english-sample1677.wav,pending
"A farthing, that was a small copper coin, looked something like a cent.”",english/english-sample1678.wav,pending
“Where was St.,english/english-sample1679.wav,pending
Martin’s?”,english/english-sample1680.wav,pending
said Winston.,english/english-sample1681.wav,pending
“St.,english/english-sample1682.wav,pending
Martin’s?,english/english-sample1683.wav,pending
That’s still standing.,english/english-sample1684.wav,pending
"It’s in Victory Square, alongside the picture gallery.",english/english-sample1685.wav,pending
"A building with a kind of a triangular porch and pillars in front, and a big flight of steps.”",english/english-sample1686.wav,pending
Winston knew the place well.,english/english-sample1687.wav,pending
"It was a museum used for propaganda displays of various kinds—scale models of rocket bombs and Floating Fortresses, waxwork tableaux illustrating enemy atrocities, and the like.",english/english-sample1688.wav,pending
“St.,english/english-sample1689.wav,pending
"Martin’s-in-the-Fields it used to be called,”",english/english-sample1690.wav,pending
"supplemented the old man, “though I don’t recollect any fields anywhere in those parts.”",english/english-sample1691.wav,pending
Winston did not buy the picture.,english/english-sample1692.wav,pending
"It would have been an even more incongruous possession than the glass paperweight, and impossible to carry home, unless it were taken out of its frame.",english/english-sample1693.wav,pending
"But he lingered for some minutes more, talking to the old man, whose name, he discovered, was not Weeks—as one might have gathered from the inscription over the shop-front—but Charrington.",english/english-sample1694.wav,pending
Mr.,english/english-sample1695.wav,pending
"Charrington, it seemed, was a widower aged sixty-three and had inhabited this shop for thirty years.",english/english-sample1696.wav,pending
"Throughout that time he had been intending to alter the name over the window, but had never quite got to the point of doing it.",english/english-sample1697.wav,pending
All the while that they were talking the half-remembered rhyme kept running through Winston’s head.,english/english-sample1698.wav,pending
Oranges and lemons say the bells of St.,english/english-sample1699.wav,pending
"Clement’s, You owe me three farthings, say the bells of St.",english/english-sample1700.wav,pending
Martin’s!,english/english-sample1701.wav,pending
"It was curious, but when you said it to yourself you had the illusion of actually hearing bells, the bells of a lost London that still existed somewhere or other, disguised and forgotten.",english/english-sample1702.wav,pending
From one ghostly steeple after another he seemed to hear them pealing forth.,english/english-sample1703.wav,pending
Yet so far as he could remember he had never in real life heard church bells ringing.,english/english-sample1704.wav,pending
He got away from Mr.,english/english-sample1705.wav,pending
"Charrington and went down the stairs alone, so as not to let the old man see him reconnoitring the street before stepping out of the door.",english/english-sample1706.wav,pending
"He had already made up his mind that after a suitable interval—a month, say—he would take the risk of visiting the shop again.",english/english-sample1707.wav,pending
It was perhaps not more dangerous than shirking an evening at the Centre.,english/english-sample1708.wav,pending
"The serious piece of folly had been to come back here in the first place, after buying the diary and without knowing whether the proprietor of the shop could be trusted.",english/english-sample1709.wav,pending
However—!,english/english-sample1710.wav,pending
"Yes, he thought again, he would come back.",english/english-sample1711.wav,pending
He would buy further scraps of beautiful rubbish.,english/english-sample1712.wav,pending
He would buy the engraving of St.,english/english-sample1713.wav,pending
"Clement’s Danes, take it out of its frame, and carry it home concealed under the jacket of his overalls.",english/english-sample1714.wav,pending
He would drag the rest of that poem out of Mr.,english/english-sample1715.wav,pending
Charrington’s memory.,english/english-sample1716.wav,pending
Even the lunatic project of renting the room upstairs flashed momentarily through his mind again.,english/english-sample1717.wav,pending
"For perhaps five seconds exaltation made him careless, and he stepped out on to the pavement without so much as a preliminary glance through the window.",english/english-sample1718.wav,pending
"He had even started humming to an improvised tune—Oranges and lemons, say the bells of St.",english/english-sample1719.wav,pending
"Clement’s, You owe me three farthings, say the—",english/english-sample1720.wav,pending
Suddenly his heart seemed to turn to ice and his bowels to water.,english/english-sample1721.wav,pending
"A figure in blue overalls was coming down the pavement, not ten metres away.",english/english-sample1722.wav,pending
"It was the girl from the Fiction Department, the girl with dark hair.",english/english-sample1723.wav,pending
"The light was failing, but there was no difficulty in recognizing her.",english/english-sample1724.wav,pending
"She looked him straight in the face, then walked quickly on as though she had not seen him.",english/english-sample1725.wav,pending
For a few seconds Winston was too paralysed to move.,english/english-sample1726.wav,pending
"Then he turned to the right and walked heavily away, not noticing for the moment that he was going in the wrong direction.",english/english-sample1727.wav,pending
"At any rate, one question was settled.",english/english-sample1728.wav,pending
There was no doubting any longer that the girl was spying on him.,english/english-sample1729.wav,pending
"She must have followed him here, because it was not credible that by pure chance she should have happened to be walking on the same evening up the same obscure backstreet, kilometres distant from any quarter where Party members lived.",english/english-sample1730.wav,pending
It was too great a coincidence.,english/english-sample1731.wav,pending
"Whether she was really an agent of the Thought Police, or simply an amateur spy actuated by officiousness, hardly mattered.",english/english-sample1732.wav,pending
It was enough that she was watching him.,english/english-sample1733.wav,pending
Probably she had seen him go into the pub as well.,english/english-sample1734.wav,pending
It was an effort to walk.,english/english-sample1735.wav,pending
"The lump of glass in his pocket banged against his thigh at each step, and he was half minded to take it out and throw it away.",english/english-sample1736.wav,pending
The worst thing was the pain in his belly.,english/english-sample1737.wav,pending
For a couple of minutes he had the feeling that he would die if he did not reach a lavatory soon.,english/english-sample1738.wav,pending
But there would be no public lavatories in a quarter like this.,english/english-sample1739.wav,pending
